date,cases,deaths,country,continent,cases_prev,dead_prev,cases_rel_diff,deaths_rel_diff
2020-03-21,52,6,China,Asia,99,4,-0.47474747474747475,0.5
2020-03-20,99,4,China,Asia,44,8,1.25,-0.5
2020-03-19,44,8,China,Asia,23,16,0.9130434782608695,-0.5
2020-03-18,23,16,China,Asia,43,9,-0.46511627906976744,0.7777777777777778
2020-03-17,43,9,China,Asia,25,13,0.72,-0.3076923076923077
2020-03-16,25,13,China,Asia,22,9,0.13636363636363635,0.4444444444444444
2020-03-15,22,9,China,Asia,19,15,0.15789473684210525,-0.4
2020-03-14,19,15,China,Asia,22,7,-0.13636363636363635,1.1428571428571428
2020-03-13,22,7,China,Asia,24,11,-0.08333333333333333,-0.36363636363636365
2020-03-12,24,11,China,Asia,29,22,-0.1724137931034483,-0.5
2020-03-11,29,22,China,Asia,20,17,0.45,0.29411764705882354
2020-03-10,20,17,China,Asia,45,23,-0.5555555555555556,-0.2608695652173913
2020-03-09,45,23,China,Asia,46,27,-0.021739130434782608,-0.14814814814814814
2020-03-08,46,27,China,Asia,101,28,-0.5445544554455446,-0.03571428571428571
2020-03-07,101,28,China,Asia,170,30,-0.40588235294117647,-0.06666666666666667
2020-03-06,170,30,China,Asia,117,31,0.452991452991453,-0.03225806451612903
2020-03-05,117,31,China,Asia,119,37,-0.01680672268907563,-0.16216216216216217
2020-03-04,119,37,China,Asia,127,32,-0.06299212598425197,0.15625
2020-03-03,127,32,China,Asia,205,42,-0.3804878048780488,-0.23809523809523808
2020-03-02,205,42,China,Asia,574,35,-0.6428571428571429,0.2
2020-03-01,574,35,China,Asia,428,47,0.3411214953271028,-0.2553191489361702
2020-02-29,428,47,China,Asia,329,44,0.3009118541033435,0.06818181818181818
2020-02-28,329,44,China,Asia,439,29,-0.2505694760820046,0.5172413793103449
2020-02-27,439,29,China,Asia,410,52,0.07073170731707316,-0.4423076923076923
2020-02-26,410,52,China,Asia,515,70,-0.20388349514563106,-0.2571428571428571
2020-02-25,515,70,China,Asia,218,150,1.3623853211009174,-0.5333333333333333
2020-02-24,218,150,China,Asia,647,98,-0.6630602782071098,0.5306122448979592
2020-02-23,647,98,China,Asia,826,109,-0.21670702179176757,-0.10091743119266056
2020-02-22,826,109,China,Asia,891,118,-0.07295173961840629,-0.07627118644067797
2020-02-21,891,118,China,Asia,394,112,1.2614213197969544,0.05357142857142857
2020-02-20,394,112,China,Asia,1750,139,-0.7748571428571429,-0.19424460431654678
2020-02-19,1750,139,China,Asia,1890,98,-0.07407407407407407,0.41836734693877553
2020-02-18,1890,98,China,Asia,2052,105,-0.07894736842105263,-0.06666666666666667
2020-02-17,2052,105,China,Asia,2007,142,0.02242152466367713,-0.2605633802816901
2020-02-16,2007,142,China,Asia,2538,143,-0.20921985815602837,-0.006993006993006993
2020-02-15,2538,143,China,Asia,4156,13,-0.38931665062560156,10.0
2020-02-14,4156,13,China,Asia,15141,254,-0.7255135063734232,-0.9488188976377953
2020-02-13,15141,254,China,Asia,2028,97,6.465976331360947,1.6185567010309279
2020-02-12,2028,97,China,Asia,2490,108,-0.1855421686746988,-0.10185185185185185
2020-02-11,2490,108,China,Asia,2974,97,-0.16274377942165433,0.1134020618556701
2020-02-10,2974,97,China,Asia,2607,89,0.14077483697736862,0.0898876404494382
2020-02-09,2607,89,China,Asia,3418,86,-0.23727325921591574,0.03488372093023256
2020-02-08,3418,86,China,Asia,3160,73,0.08164556962025317,0.1780821917808219
2020-02-07,3160,73,China,Asia,3727,72,-0.1521330829085055,0.013888888888888888
2020-02-06,3727,72,China,Asia,3872,66,-0.03744834710743802,0.09090909090909091
2020-02-05,3872,66,China,Asia,3237,65,0.19616929255483473,0.015384615384615385
2020-02-04,3237,65,China,Asia,2812,57,0.1511379800853485,0.14035087719298245
2020-02-03,2812,57,China,Asia,2590,45,0.08571428571428572,0.26666666666666666
2020-02-02,2590,45,China,Asia,2095,46,0.23627684964200477,-0.021739130434782608
2020-02-01,2095,46,China,Asia,1980,43,0.05808080808080808,0.06976744186046512
2020-01-31,1980,43,China,Asia,1740,38,0.13793103448275862,0.13157894736842105
2020-01-30,1740,38,China,Asia,1466,26,0.1869031377899045,0.46153846153846156
2020-01-29,1466,26,China,Asia,1753,25,-0.16371933827723903,0.04
2020-01-28,1753,25,China,Asia,787,25,1.227445997458704,0.0
2020-01-27,787,25,China,Asia,665,15,0.18345864661654135,0.6666666666666666
2020-01-26,665,15,China,Asia,441,15,0.5079365079365079,0.0
2020-01-25,441,15,China,Asia,259,9,0.7027027027027027,0.6666666666666666
2020-01-24,259,9,China,Asia,97,0,1.6701030927835052,""
2020-01-23,97,0,China,Asia,140,11,-0.30714285714285716,-1.0
2020-01-22,140,11,China,Asia,151,3,-0.0728476821192053,2.6666666666666665
2020-01-21,151,3,China,Asia,19,0,6.947368421052632,""
2020-01-20,19,0,China,Asia,136,1,-0.8602941176470589,-1.0
2020-01-19,136,1,China,Asia,17,0,7.0,""
2020-01-18,17,0,China,Asia,4,0,3.25,""
2020-01-17,4,0,China,Asia,0,0,"",""
2020-01-16,0,0,China,Asia,0,1,"",-1.0
2020-01-15,0,1,China,Asia,0,0,"",""
2020-01-14,0,0,China,Asia,0,0,"",""
2020-01-13,0,0,China,Asia,0,0,"",""
2020-01-12,0,0,China,Asia,0,1,"",-1.0
2020-01-11,0,1,China,Asia,0,0,"",""
2020-01-10,0,0,China,Asia,0,0,"",""
2020-01-09,0,0,China,Asia,0,0,"",""
2020-01-08,0,0,China,Asia,0,0,"",""
2020-01-07,0,0,China,Asia,0,0,"",""
2020-01-06,0,0,China,Asia,15,0,-1.0,""
2020-01-05,15,0,China,Asia,0,0,"",""
2020-01-04,0,0,China,Asia,17,0,-1.0,""
2020-01-03,17,0,China,Asia,0,0,"",""
2020-01-02,0,0,China,Asia,0,0,"",""
2020-01-01,0,0,China,Asia,27,0,-1.0,""
2019-12-31,27,0,China,Asia,"","","",""
2020-05-13,659,14,Colombia,America,550,16,0.19818181818181818,-0.125
2020-05-12,550,16,Colombia,America,568,18,-0.03169014084507042,-0.1111111111111111
2020-05-11,568,18,Colombia,America,444,17,0.27927927927927926,0.058823529411764705
2020-05-10,444,17,Colombia,America,595,21,-0.253781512605042,-0.19047619047619047
2020-05-09,595,21,Colombia,America,497,10,0.19718309859154928,1.1
2020-05-08,497,10,Colombia,America,346,19,0.43641618497109824,-0.47368421052631576
2020-05-07,346,19,Colombia,America,640,20,-0.459375,-0.05
2020-05-06,640,20,Colombia,America,305,18,1.098360655737705,0.1111111111111111
2020-05-05,305,18,Colombia,America,383,16,-0.20365535248041775,0.125
2020-05-04,383,16,Colombia,America,279,10,0.3727598566308244,0.6
2020-05-03,279,10,Colombia,America,499,21,-0.4408817635270541,-0.5238095238095238
2020-05-02,499,21,Colombia,America,296,15,0.6858108108108109,0.4
2020-05-01,296,15,Colombia,America,262,9,0.1297709923664122,0.6666666666666666
2020-04-30,262,9,Colombia,America,352,16,-0.2556818181818182,-0.4375
2020-04-29,352,16,Colombia,America,218,10,0.6146788990825688,0.6
2020-04-28,218,10,Colombia,America,237,10,-0.08016877637130802,0.0
2020-04-27,237,10,Colombia,America,261,8,-0.09195402298850575,0.25
2020-04-26,261,8,Colombia,America,320,10,-0.184375,-0.2
2020-04-25,320,10,Colombia,America,205,9,0.5609756097560976,0.1111111111111111
2020-04-24,205,9,Colombia,America,207,10,-0.00966183574879227,-0.1
2020-04-23,207,10,Colombia,America,172,7,0.20348837209302326,0.42857142857142855
2020-04-22,172,7,Colombia,America,185,10,-0.07027027027027027,-0.3
2020-04-21,185,10,Colombia,America,171,13,0.08187134502923976,-0.23076923076923078
2020-04-20,171,13,Colombia,America,182,13,-0.06043956043956044,0.0
2020-04-19,182,13,Colombia,America,206,9,-0.11650485436893204,0.4444444444444444
2020-04-18,206,9,Colombia,America,128,13,0.609375,-0.3076923076923077
2020-04-17,128,13,Colombia,America,126,4,0.015873015873015872,2.25
2020-04-16,126,4,Colombia,America,127,15,-0.007874015748031496,-0.7333333333333333
2020-04-15,127,15,Colombia,America,76,3,0.6710526315789473,4.0
2020-04-14,76,3,Colombia,America,67,9,0.13432835820895522,-0.6666666666666666
2020-04-13,67,9,Colombia,America,236,20,-0.7161016949152542,-0.55
2020-04-12,236,20,Colombia,America,250,11,-0.056,0.8181818181818182
2020-04-11,250,11,Colombia,America,169,14,0.47928994082840237,-0.21428571428571427
2020-04-10,169,14,Colombia,America,274,5,-0.38321167883211676,1.8
2020-04-09,274,5,Colombia,America,201,4,0.36318407960199006,0.25
2020-04-08,201,4,Colombia,America,94,11,1.1382978723404256,-0.6363636363636364
2020-04-07,94,11,Colombia,America,79,3,0.189873417721519,2.6666666666666665
2020-04-06,79,3,Colombia,America,139,7,-0.4316546762589928,-0.5714285714285714
2020-04-05,139,7,Colombia,America,106,6,0.3113207547169811,0.16666666666666666
2020-04-04,106,6,Colombia,America,96,2,0.10416666666666667,2.0
2020-04-03,96,2,Colombia,America,159,1,-0.39622641509433965,1.0
2020-04-02,159,1,Colombia,America,108,2,0.4722222222222222,-0.5
2020-04-01,108,2,Colombia,America,96,4,0.125,-0.5
2020-03-31,96,4,Colombia,America,94,4,0.02127659574468085,0.0
2020-03-30,94,4,Colombia,America,69,0,0.36231884057971014,""
2020-03-29,69,0,Colombia,America,48,0,0.4375,""
2020-03-28,48,0,Colombia,America,21,2,1.2857142857142858,-1.0
2020-03-27,21,2,Colombia,America,92,1,-0.7717391304347826,1.0
2020-03-26,92,1,Colombia,America,72,0,0.2777777777777778,""
2020-03-25,72,0,Colombia,America,71,1,0.014084507042253521,-1.0
2020-03-24,71,1,Colombia,America,25,1,1.84,0.0
2020-03-23,25,1,Colombia,America,52,1,-0.5192307692307693,0.0
2020-03-22,52,1,Colombia,America,30,0,0.7333333333333333,""
2020-03-21,30,0,Colombia,America,26,0,0.15384615384615385,""
2020-03-20,26,0,Colombia,America,37,0,-0.2972972972972973,""
2020-03-19,37,0,Colombia,America,8,0,3.625,""
2020-03-18,8,0,Colombia,America,12,0,-0.3333333333333333,""
2020-03-17,12,0,Colombia,America,11,0,0.09090909090909091,""
2020-03-16,11,0,Colombia,America,18,0,-0.3888888888888889,""
2020-03-15,18,0,Colombia,America,7,0,1.5714285714285714,""
2020-03-14,7,0,Colombia,America,"","","",""
2020-03-12,6,0,Colombia,America,"","","",""
2020-03-10,2,0,Colombia,America,"","","",""
2020-03-07,1,0,Colombia,America,"","","",""
2020-05-13,0,0,Comoros,Africa,0,0,"",""
2020-05-12,0,0,Comoros,Africa,0,0,"",""
2020-05-11,0,0,Comoros,Africa,3,0,-1.0,""
2020-05-10,3,0,Comoros,Africa,0,0,"",""
2020-05-09,0,0,Comoros,Africa,0,0,"",""
2020-05-08,0,0,Comoros,Africa,4,0,-1.0,""
2020-05-07,4,0,Comoros,Africa,0,0,"",""
2020-05-06,0,0,Comoros,Africa,1,1,-1.0,-1.0
2020-05-05,1,1,Comoros,Africa,2,0,-0.5,""
2020-05-04,2,0,Comoros,Africa,0,0,"",""
2020-05-03,0,0,Comoros,Africa,1,0,-1.0,""
2020-05-02,1,0,Comoros,Africa,"","","",""
2020-05-13,0,0,Congo,Africa,46,1,-1.0,-1.0
2020-05-12,46,1,Congo,Africa,0,0,"",""
2020-05-11,0,0,Congo,Africa,0,0,"",""
2020-05-10,0,0,Congo,Africa,13,0,-1.0,""
2020-05-09,13,0,Congo,Africa,10,0,0.3,""
2020-05-08,10,0,Congo,Africa,28,0,-0.6428571428571429,""
2020-05-07,28,0,Congo,Africa,0,0,"",""
2020-05-06,0,0,Congo,Africa,7,0,-1.0,""
2020-05-05,7,0,Congo,Africa,0,0,"",""
2020-05-04,0,0,Congo,Africa,0,0,"",""
2020-05-03,0,0,Congo,Africa,9,1,-1.0,-1.0
2020-05-02,9,1,Congo,Africa,0,0,"",""
2020-05-01,0,0,Congo,Africa,13,1,-1.0,-1.0
2020-04-30,13,1,Congo,Africa,0,0,"",""
2020-04-29,0,0,Congo,Africa,7,0,-1.0,""
2020-04-28,7,0,Congo,Africa,0,0,"",""
2020-04-27,0,0,Congo,Africa,0,2,"",-1.0
2020-04-26,0,2,Congo,Africa,14,0,-1.0,""
2020-04-25,14,0,Congo,Africa,0,0,"",""
2020-04-24,0,0,Congo,Africa,21,0,-1.0,""
2020-04-23,21,0,Congo,Africa,5,0,3.2,""
2020-04-22,5,0,Congo,Africa,0,0,"",""
2020-04-21,0,0,Congo,Africa,17,0,-1.0,""
2020-04-20,17,0,Congo,Africa,0,0,"",""
2020-04-19,0,0,Congo,Africa,26,1,-1.0,-1.0
2020-04-18,26,1,Congo,Africa,0,0,"",""
2020-04-17,0,0,Congo,Africa,43,0,-1.0,""
2020-04-16,43,0,Congo,Africa,4,0,9.75,""
2020-04-15,4,0,Congo,Africa,0,0,"",""
2020-04-14,0,0,Congo,Africa,10,0,-1.0,""
2020-04-13,10,0,Congo,Africa,0,0,"",""
2020-04-12,0,0,Congo,Africa,0,0,"",""
2020-04-11,0,0,Congo,Africa,0,0,"",""
2020-04-10,0,0,Congo,Africa,15,0,-1.0,""
2020-04-09,15,0,Congo,Africa,0,0,"",""
2020-04-08,0,0,Congo,Africa,0,0,"",""
2020-04-07,0,0,Congo,Africa,0,0,"",""
2020-04-06,0,0,Congo,Africa,4,2,-1.0,-1.0
2020-04-05,4,2,Congo,Africa,0,0,"",""
2020-04-04,0,0,Congo,Africa,19,1,-1.0,-1.0
2020-04-03,19,1,Congo,Africa,0,0,"",""
2020-04-02,0,0,Congo,Africa,3,2,-1.0,-1.0
2020-04-01,3,2,Congo,Africa,0,0,"",""
2020-03-31,0,0,Congo,Africa,0,0,"",""
2020-03-30,0,0,Congo,Africa,15,0,-1.0,""
2020-03-29,15,0,Congo,Africa,0,0,"",""
2020-03-28,0,0,Congo,Africa,0,0,"",""
2020-03-27,0,0,Congo,Africa,0,0,"",""
2020-03-26,0,0,Congo,Africa,0,0,"",""
2020-03-25,0,0,Congo,Africa,0,0,"",""
2020-03-24,0,0,Congo,Africa,0,0,"",""
2020-03-23,0,0,Congo,Africa,1,0,-1.0,""
2020-03-22,1,0,Congo,Africa,0,0,"",""
2020-03-21,0,0,Congo,Africa,0,0,"",""
2020-03-20,0,0,Congo,Africa,2,0,-1.0,""
2020-03-19,2,0,Congo,Africa,0,0,"",""
2020-03-18,0,0,Congo,Africa,0,0,"",""
2020-03-17,0,0,Congo,Africa,1,0,-1.0,""
2020-03-16,1,0,Congo,Africa,"","","",""
2020-05-13,3,0,Costa_Rica,America,9,1,-0.6666666666666666,-1.0
2020-05-12,9,1,Costa_Rica,America,12,0,-0.25,""
2020-05-11,12,0,Costa_Rica,America,7,0,0.7142857142857143,""
2020-05-10,7,0,Costa_Rica,America,8,0,-0.125,""
2020-05-09,8,0,Costa_Rica,America,4,0,1.0,""
2020-05-08,4,0,Costa_Rica,America,6,0,-0.3333333333333333,""
2020-05-07,6,0,Costa_Rica,America,13,0,-0.5384615384615384,""
2020-05-06,13,0,Costa_Rica,America,3,0,3.3333333333333335,""
2020-05-05,3,0,Costa_Rica,America,6,0,-0.5,""
2020-05-04,6,0,Costa_Rica,America,8,0,-0.25,""
2020-05-03,8,0,Costa_Rica,America,6,0,0.3333333333333333,""
2020-05-02,6,0,Costa_Rica,America,6,0,0.0,""
2020-05-01,6,0,Costa_Rica,America,8,0,-0.25,""
2020-04-30,8,0,Costa_Rica,America,8,0,0.0,""
2020-04-29,8,0,Costa_Rica,America,2,0,3.0,""
2020-04-28,2,0,Costa_Rica,America,2,0,0.0,""
2020-04-27,2,0,Costa_Rica,America,6,0,-0.6666666666666666,""
2020-04-26,6,0,Costa_Rica,America,0,0,"",""
2020-04-25,0,0,Costa_Rica,America,6,0,-1.0,""
2020-04-24,6,0,Costa_Rica,America,12,0,-0.5,""
2020-04-23,12,0,Costa_Rica,America,7,0,0.7142857142857143,""
2020-04-22,7,0,Costa_Rica,America,2,2,2.5,-1.0
2020-04-21,2,2,Costa_Rica,America,5,0,-0.6,""
2020-04-20,5,0,Costa_Rica,America,6,0,-0.16666666666666666,""
2020-04-19,6,0,Costa_Rica,America,7,0,-0.14285714285714285,""
2020-04-18,7,0,Costa_Rica,America,16,0,-0.5625,""
2020-04-17,16,0,Costa_Rica,America,8,1,1.0,-1.0
2020-04-16,8,1,Costa_Rica,America,6,0,0.3333333333333333,""
2020-04-15,6,0,Costa_Rica,America,17,0,-0.6470588235294118,""
2020-04-14,17,0,Costa_Rica,America,18,0,-0.05555555555555555,""
2020-04-13,18,0,Costa_Rica,America,19,0,-0.05263157894736842,""
2020-04-12,19,0,Costa_Rica,America,19,0,0.0,""
2020-04-11,19,0,Costa_Rica,America,37,1,-0.4864864864864865,-1.0
2020-04-10,37,1,Costa_Rica,America,19,0,0.9473684210526315,""
2020-04-09,19,0,Costa_Rica,America,16,0,0.1875,""
2020-04-08,16,0,Costa_Rica,America,13,0,0.23076923076923078,""
2020-04-07,13,0,Costa_Rica,America,19,0,-0.3157894736842105,""
2020-04-06,19,0,Costa_Rica,America,19,0,0.0,""
2020-04-05,19,0,Costa_Rica,America,20,0,-0.05,""
2020-04-04,20,0,Costa_Rica,America,21,0,-0.047619047619047616,""
2020-04-03,21,0,Costa_Rica,America,28,0,-0.25,""
2020-04-02,28,0,Costa_Rica,America,17,0,0.6470588235294118,""
2020-04-01,17,0,Costa_Rica,America,16,0,0.0625,""
2020-03-31,16,0,Costa_Rica,America,19,0,-0.15789473684210525,""
2020-03-30,19,0,Costa_Rica,America,32,0,-0.40625,""
2020-03-29,32,0,Costa_Rica,America,32,0,0.0,""
2020-03-28,32,0,Costa_Rica,America,30,0,0.06666666666666667,""
2020-03-27,30,0,Costa_Rica,America,24,0,0.25,""
2020-03-26,24,0,Costa_Rica,America,19,0,0.2631578947368421,""
2020-03-25,19,0,Costa_Rica,America,24,0,-0.20833333333333334,""
2020-03-24,24,0,Costa_Rica,America,17,0,0.4117647058823529,""
2020-03-23,17,0,Costa_Rica,America,4,0,3.25,""
2020-03-22,4,0,Costa_Rica,America,26,1,-0.8461538461538461,-1.0
2020-03-21,26,1,Costa_Rica,America,18,0,0.4444444444444444,""
2020-03-20,18,0,Costa_Rica,America,19,1,-0.05263157894736842,-1.0
2020-03-19,19,1,Costa_Rica,America,9,0,1.1111111111111112,""
2020-03-18,9,0,Costa_Rica,America,6,0,0.5,""
2020-03-17,6,0,Costa_Rica,America,8,0,-0.25,""
2020-03-16,8,0,Costa_Rica,America,1,0,7.0,""
2020-03-15,1,0,Costa_Rica,America,3,0,-0.6666666666666666,""
2020-03-14,3,0,Costa_Rica,America,1,0,2.0,""
2020-03-13,1,0,Costa_Rica,America,9,0,-0.8888888888888888,""
2020-03-12,9,0,Costa_Rica,America,4,0,1.25,""
2020-03-11,4,0,Costa_Rica,America,4,0,0.0,""
2020-03-10,4,0,Costa_Rica,America,4,0,0.0,""
2020-03-09,4,0,Costa_Rica,America,"","","",""
2020-03-07,1,0,Costa_Rica,America,"","","",""
2020-05-13,127,0,Cote_dIvoire,Africa,30,0,3.2333333333333334,""
2020-05-12,30,0,Cote_dIvoire,Africa,33,0,-0.09090909090909091,""
2020-05-11,33,0,Cote_dIvoire,Africa,65,1,-0.49230769230769234,-1.0
2020-05-10,65,1,Cote_dIvoire,Africa,31,0,1.096774193548387,""
2020-05-09,31,0,Cote_dIvoire,Africa,55,2,-0.43636363636363634,-1.0
2020-05-08,55,2,Cote_dIvoire,Africa,52,0,0.057692307692307696,""
2020-05-07,52,0,Cote_dIvoire,Africa,32,1,0.625,-1.0
2020-05-06,32,1,Cote_dIvoire,Africa,34,0,-0.058823529411764705,""
2020-05-05,34,0,Cote_dIvoire,Africa,36,2,-0.05555555555555555,-1.0
2020-05-04,36,2,Cote_dIvoire,Africa,29,0,0.2413793103448276,""
2020-05-03,29,0,Cote_dIvoire,Africa,58,1,-0.5,-1.0
2020-05-02,58,1,Cote_dIvoire,Africa,37,0,0.5675675675675675,""
2020-05-01,37,0,Cote_dIvoire,Africa,55,0,-0.32727272727272727,""
2020-04-30,55,0,Cote_dIvoire,Africa,19,0,1.894736842105263,""
2020-04-29,19,0,Cote_dIvoire,Africa,14,0,0.35714285714285715,""
2020-04-28,14,0,Cote_dIvoire,Africa,39,0,-0.6410256410256411,""
2020-04-27,39,0,Cote_dIvoire,Africa,34,0,0.14705882352941177,""
2020-04-26,34,0,Cote_dIvoire,Africa,73,0,-0.5342465753424658,""
2020-04-25,73,0,Cote_dIvoire,Africa,52,0,0.40384615384615385,""
2020-04-24,52,0,Cote_dIvoire,Africa,36,1,0.4444444444444444,-1.0
2020-04-23,36,1,Cote_dIvoire,Africa,37,3,-0.02702702702702703,-0.6666666666666666
2020-04-22,37,3,Cote_dIvoire,Africa,32,1,0.15625,2.0
2020-04-21,32,1,Cote_dIvoire,Africa,46,1,-0.30434782608695654,0.0
2020-04-20,46,1,Cote_dIvoire,Africa,59,2,-0.22033898305084745,-0.5
2020-04-19,59,2,Cote_dIvoire,Africa,54,0,0.09259259259259259,""
2020-04-18,54,0,Cote_dIvoire,Africa,34,0,0.5882352941176471,""
2020-04-17,34,0,Cote_dIvoire,Africa,28,0,0.21428571428571427,""
2020-04-16,28,0,Cote_dIvoire,Africa,0,0,"",""
2020-04-15,0,0,Cote_dIvoire,Africa,52,1,-1.0,-1.0
2020-04-14,52,1,Cote_dIvoire,Africa,41,1,0.2682926829268293,0.0
2020-04-13,41,1,Cote_dIvoire,Africa,53,1,-0.22641509433962265,0.0
2020-04-12,53,1,Cote_dIvoire,Africa,36,0,0.4722222222222222,""
2020-04-11,36,0,Cote_dIvoire,Africa,60,0,-0.4,""
2020-04-10,60,0,Cote_dIvoire,Africa,35,0,0.7142857142857143,""
2020-04-09,35,0,Cote_dIvoire,Africa,26,0,0.34615384615384615,""
2020-04-08,26,0,Cote_dIvoire,Africa,62,0,-0.5806451612903226,""
2020-04-07,62,0,Cote_dIvoire,Africa,16,1,2.875,-1.0
2020-04-06,16,1,Cote_dIvoire,Africa,27,1,-0.4074074074074074,0.0
2020-04-05,27,1,Cote_dIvoire,Africa,24,0,0.125,""
2020-04-04,24,0,Cote_dIvoire,Africa,4,0,5.0,""
2020-04-03,4,0,Cote_dIvoire,Africa,22,0,-0.8181818181818182,""
2020-04-02,22,0,Cote_dIvoire,Africa,0,0,"",""
2020-04-01,0,0,Cote_dIvoire,Africa,3,0,-1.0,""
2020-03-31,3,0,Cote_dIvoire,Africa,25,1,-0.88,-1.0
2020-03-30,25,1,Cote_dIvoire,Africa,39,0,-0.358974358974359,""
2020-03-29,39,0,Cote_dIvoire,Africa,5,0,6.8,""
2020-03-28,5,0,Cote_dIvoire,Africa,16,0,-0.6875,""
2020-03-27,16,0,Cote_dIvoire,Africa,7,0,1.2857142857142858,""
2020-03-26,7,0,Cote_dIvoire,Africa,48,0,-0.8541666666666666,""
2020-03-25,48,0,Cote_dIvoire,Africa,0,0,"",""
2020-03-24,0,0,Cote_dIvoire,Africa,8,0,-1.0,""
2020-03-23,8,0,Cote_dIvoire,Africa,3,0,1.6666666666666667,""
2020-03-22,3,0,Cote_dIvoire,Africa,5,0,-0.4,""
2020-03-21,5,0,Cote_dIvoire,Africa,3,0,0.6666666666666666,""
2020-03-20,3,0,Cote_dIvoire,Africa,1,0,2.0,""
2020-03-19,1,0,Cote_dIvoire,Africa,0,0,"",""
2020-03-18,0,0,Cote_dIvoire,Africa,1,0,-1.0,""
2020-03-17,1,0,Cote_dIvoire,Africa,0,0,"",""
2020-03-16,0,0,Cote_dIvoire,Africa,3,0,-1.0,""
2020-03-15,3,0,Cote_dIvoire,Africa,"","","",""
2020-03-12,1,0,Cote_dIvoire,Africa,"","","",""
2020-05-13,11,0,Croatia,Europe,9,1,0.2222222222222222,-1.0
2020-05-12,9,1,Croatia,Europe,11,3,-0.18181818181818182,-0.6666666666666666
2020-05-11,11,3,Croatia,Europe,15,1,-0.26666666666666666,2.0
2020-05-10,15,1,Croatia,Europe,36,0,-0.5833333333333334,""
2020-05-09,36,0,Croatia,Europe,6,1,5.0,-1.0
2020-05-08,6,1,Croatia,Europe,7,2,-0.14285714285714285,-0.5
2020-05-07,7,2,Croatia,Europe,11,3,-0.36363636363636365,-0.3333333333333333
2020-05-06,11,3,Croatia,Europe,5,1,1.2,2.0
2020-05-05,5,1,Croatia,Europe,8,2,-0.375,-0.5
2020-05-04,8,2,Croatia,Europe,3,2,1.6666666666666667,0.0
2020-05-03,3,2,Croatia,Europe,9,6,-0.6666666666666666,-0.6666666666666666
2020-05-02,9,6,Croatia,Europe,14,2,-0.35714285714285715,2.0
2020-05-01,14,2,Croatia,Europe,15,4,-0.06666666666666667,-0.5
2020-04-30,15,4,Croatia,Europe,8,4,0.875,0.0
2020-04-29,8,4,Croatia,Europe,9,4,-0.1111111111111111,0.0
2020-04-28,9,4,Croatia,Europe,14,1,-0.35714285714285715,3.0
2020-04-27,14,1,Croatia,Europe,7,3,1.0,-0.6666666666666666
2020-04-26,7,3,Croatia,Europe,28,1,-0.75,2.0
2020-04-25,28,1,Croatia,Europe,31,2,-0.0967741935483871,-0.5
2020-04-24,31,2,Croatia,Europe,42,0,-0.2619047619047619,""
2020-04-23,42,0,Croatia,Europe,27,1,0.5555555555555556,-1.0
2020-04-22,27,1,Croatia,Europe,10,0,1.7,""
2020-04-21,10,0,Croatia,Europe,39,8,-0.7435897435897436,-1.0
2020-04-20,39,8,Croatia,Europe,18,3,1.1666666666666667,1.6666666666666667
2020-04-19,18,3,Croatia,Europe,23,1,-0.21739130434782608,2.0
2020-04-18,23,1,Croatia,Europe,50,1,-0.54,0.0
2020-04-17,50,1,Croatia,Europe,37,3,0.35135135135135137,-0.6666666666666666
2020-04-16,37,3,Croatia,Europe,54,6,-0.3148148148148148,-0.5
2020-04-15,54,6,Croatia,Europe,50,2,0.08,2.0
2020-04-14,50,2,Croatia,Europe,66,2,-0.24242424242424243,0.0
2020-04-13,66,2,Croatia,Europe,39,0,0.6923076923076923,""
2020-04-12,39,0,Croatia,Europe,88,1,-0.5568181818181818,-1.0
2020-04-11,88,1,Croatia,Europe,64,1,0.375,0.0
2020-04-10,64,1,Croatia,Europe,61,1,0.04918032786885246,0.0
2020-04-09,61,1,Croatia,Europe,60,2,0.016666666666666666,-0.5
2020-04-08,60,2,Croatia,Europe,40,1,0.5,1.0
2020-04-07,40,1,Croatia,Europe,56,3,-0.2857142857142857,-0.6666666666666666
2020-04-06,56,3,Croatia,Europe,47,4,0.19148936170212766,-0.25
2020-04-05,47,4,Croatia,Europe,68,1,-0.3088235294117647,3.0
2020-04-04,68,1,Croatia,Europe,48,1,0.4166666666666667,0.0
2020-04-03,48,1,Croatia,Europe,96,0,-0.5,""
2020-04-02,96,0,Croatia,Europe,77,0,0.24675324675324675,""
2020-04-01,77,0,Croatia,Europe,77,0,0.0,""
2020-03-31,77,0,Croatia,Europe,56,1,0.375,-1.0
2020-03-30,56,1,Croatia,Europe,71,2,-0.2112676056338028,-0.5
2020-03-29,71,2,Croatia,Europe,91,1,-0.21978021978021978,1.0
